codigo;fechareg;origen;documento;valor;estado;tipo_mov
1122;2019-01-01;7;0;165090;S;101
1123;2019-01-01;7;0;165090;S;101
1124;2019-01-01;7;0;165090;S;101
1125;2019-01-01;7;0;165090;S;101
1126;2019-01-01;7;0;165090;S;101
1127;2019-01-01;7;0;165090;S;101
1128;2019-01-01;7;0;165090;S;101
1129;2019-01-01;7;0;165090;S;101
1130;2019-01-01;7;0;165090;S;101
1131;2019-01-01;7;0;165090;S;101
1132;2019-01-01;7;0;165090;S;101
1133;2019-01-01;7;0;165090;S;101
1134;2019-01-01;7;0;165090;S;101
1135;2019-01-01;7;0;165090;S;101
1136;2019-01-01;7;0;165090;S;101
1137;2019-01-01;7;0;165090;S;101
1138;2019-01-01;7;0;165090;S;101
1139;2019-01-01;7;0;165090;S;101
1140;2019-01-01;7;0;165090;S;101
1141;2019-01-01;7;0;165090;S;101
1142;2019-01-01;7;0;165090;S;101
1143;2019-01-01;7;0;165090;S;101
1144;2019-01-01;7;0;165090;S;101
1145;2019-01-01;7;0;165090;S;101
1146;2019-01-01;7;0;165090;S;101
1147;2019-01-01;7;0;165090;S;101
1148;2019-01-01;7;0;165090;S;101
1149;2019-01-01;7;0;165090;S;101
1150;2019-01-01;7;0;165090;S;101
1151;2019-01-01;7;0;165090;S;101
1152;2019-01-01;7;0;165090;S;101
1153;2019-01-01;7;0;165090;S;101
1154;2019-01-01;7;0;165090;S;101
1155;2019-01-01;7;0;165090;S;101
1156;2019-01-01;7;0;165090;S;101
1157;2019-01-01;7;0;165090;S;101
1158;2019-01-01;7;0;165090;S;101
1159;2019-01-01;7;0;165090;S;101
1160;2019-01-01;7;0;165090;S;101
1161;2019-01-01;7;0;165090;S;101
1162;2019-01-01;7;0;165090;S;101
1163;2019-01-01;7;0;165090;S;101
1164;2019-01-01;7;0;165090;S;101
1165;2019-01-01;7;0;165090;S;101
1166;2019-01-01;7;0;165090;S;101
1167;2019-01-01;7;0;165090;S;101
1168;2019-01-01;7;0;165090;S;101
1169;2019-01-01;7;0;165090;S;101
1170;2019-01-01;7;0;165090;S;101
1171;2019-01-01;7;0;165090;S;101
1172;2019-01-01;7;0;165090;S;101
1173;2019-01-01;7;0;165090;S;101
1174;2019-01-01;7;0;165090;S;101
1175;2019-01-01;7;0;165090;S;101
1176;2019-01-01;7;0;165090;S;101
1177;2019-01-01;7;0;165090;S;101
1178;2019-01-01;7;0;165090;S;101
1179;2019-01-01;7;0;165090;S;101
1180;2019-01-01;7;0;165090;S;101
1181;2019-01-01;7;0;165090;S;101
1182;2019-01-01;7;0;165090;S;101
1183;2019-01-01;7;0;165090;S;101
1184;2019-01-01;7;0;165090;S;101
1185;2019-01-01;7;0;165090;S;101
1186;2019-01-01;7;0;165090;S;101
1187;2019-01-01;7;0;165090;S;101
1188;2019-01-01;7;0;165090;S;101
1189;2019-01-01;7;0;165090;S;101
1190;2019-01-01;7;0;165090;S;101
1191;2019-01-01;7;0;165090;S;101
1192;2019-01-01;7;0;165090;S;101
1193;2019-01-01;7;0;165090;S;101
1194;2019-01-01;7;0;165090;S;101
1195;2019-01-01;7;0;165090;S;101
1196;2019-01-01;7;0;165090;S;101
1197;2019-01-01;7;0;165090;S;101
1198;2019-01-01;7;0;165090;S;101
1199;2019-01-01;7;0;165090;S;101
1200;2019-01-01;7;0;165090;S;101
1201;2019-01-01;7;0;165090;S;101
1202;2019-01-01;7;0;165090;S;101
1203;2019-01-01;7;0;165090;S;101
1204;2019-01-01;7;0;165090;S;101
1205;2019-01-01;7;0;165090;S;101
1206;2019-01-01;7;0;165090;S;101
1207;2019-01-01;7;0;165090;S;101
1208;2019-01-01;7;0;165090;S;101
1209;2019-01-01;7;0;165090;S;101
1210;2019-01-01;7;0;165090;S;101
1211;2019-01-01;7;0;165090;S;101
1212;2019-01-01;7;0;165090;S;101
1213;2019-01-01;7;0;165090;S;101
1214;2019-01-01;7;0;165090;S;101
1215;2019-01-01;7;0;165090;S;101
1216;2019-01-01;7;0;165090;S;101
1217;2019-01-01;7;0;165090;S;101
1218;2019-01-01;7;0;165090;S;101
1219;2019-01-01;7;0;165090;S;101
1220;2019-01-01;7;0;165090;S;101
1221;2019-01-01;7;0;165090;S;101
1222;2019-01-01;7;0;165090;S;101
1223;2019-01-01;7;0;165090;S;101
1224;2019-01-01;7;0;165090;S;101
1225;2019-01-01;7;0;165090;S;101
1226;2019-01-01;7;0;165090;S;101
1227;2019-01-01;7;0;165090;S;101
1228;2019-01-01;7;0;165090;S;101
1229;2019-01-01;7;0;165090;S;101
1230;2019-01-01;7;0;165090;S;101
1231;2019-01-01;7;0;165090;S;101
1232;2019-01-01;7;0;165090;S;101
1233;2019-01-01;7;0;165090;S;101
1234;2019-01-01;7;0;165090;S;101
1235;2019-01-01;7;0;165090;S;101
1236;2019-01-01;7;0;165090;S;101
1237;2019-01-01;7;0;165090;S;101
1238;2019-01-01;7;0;165090;S;101
1239;2019-01-01;7;0;165090;S;101
1240;2019-01-01;7;0;165090;S;101
1241;2019-01-01;7;0;165090;S;101
1242;2019-01-01;7;0;165090;S;101
1243;2019-01-01;7;0;165090;S;101
1244;2019-01-01;7;0;165090;S;101
1245;2019-01-01;7;0;165090;S;101
1246;2019-01-01;7;0;165090;S;101
1247;2019-01-01;7;0;165090;S;101
1248;2019-01-01;7;0;165090;S;101
1249;2019-01-01;7;0;165090;S;101
1250;2019-01-01;7;0;165090;S;101
1251;2019-01-01;7;0;165090;S;101
1252;2019-01-01;7;0;165090;S;101
1253;2019-01-01;7;0;165090;S;101
1254;2019-01-01;7;0;165090;S;101
1255;2019-01-01;7;0;165090;S;101
1256;2019-01-01;7;0;165090;S;101
1257;2019-01-01;7;0;165090;S;101
1258;2019-01-01;7;0;165090;S;101
1259;2019-01-01;7;0;165090;S;101
1260;2019-01-01;7;0;165090;S;101
1261;2019-01-01;7;0;165090;S;101
1262;2019-01-01;7;0;165090;S;101
1263;2019-01-01;7;0;165090;S;101
1264;2019-01-01;7;0;165090;S;101
1265;2019-01-01;7;0;165090;S;101
1266;2019-01-01;7;0;165090;S;101
1267;2019-01-01;7;0;165090;S;101
1268;2019-01-01;7;0;165090;S;101
1269;2019-01-01;7;0;165090;S;101
1270;2019-01-01;7;0;165090;S;101
1271;2019-01-01;7;0;165090;S;101
1272;2019-01-01;7;0;165090;S;101
1273;2019-01-01;7;0;165090;S;101
1274;2019-01-01;7;0;165090;S;101
1275;2019-01-01;7;0;165090;S;101
1276;2019-01-01;7;0;165090;S;101
1277;2019-01-01;7;0;165090;S;101
1278;2019-01-01;7;0;165090;S;101
1279;2019-01-01;7;0;165090;S;101
1280;2019-01-01;7;0;165090;S;101
1281;2019-01-01;7;0;165090;S;101
1282;2019-01-01;7;0;165090;S;101
1283;2019-01-01;7;0;165090;S;101
1284;2019-01-01;7;0;165090;S;101
1285;2019-01-01;7;0;165090;S;101
1286;2019-01-01;7;0;165090;S;101
1287;2019-01-01;7;0;165090;S;101
1288;2019-01-01;7;0;165090;S;101
1289;2019-01-01;7;0;165090;S;101
1290;2019-01-01;7;0;165090;S;101
1291;2019-01-01;7;0;165090;S;101
1292;2019-01-01;7;0;165090;S;101
1293;2019-01-01;7;0;165090;S;101
1294;2019-01-01;7;0;165090;S;101
1295;2019-01-01;7;0;165090;S;101
1296;2019-01-01;7;0;165090;S;101
1297;2019-01-01;7;0;165090;S;101
1298;2019-01-01;7;0;165090;S;101
1299;2019-01-01;7;0;165090;S;101
1300;2019-01-01;7;0;165090;S;101
1301;2019-01-01;7;0;165090;S;101
1302;2019-01-01;7;0;165090;S;101
1303;2019-01-01;7;0;165090;S;101
1304;2019-01-01;7;0;165090;S;101
1305;2019-01-01;7;0;165090;S;101
1306;2019-01-01;7;0;165090;S;101
1307;2019-01-01;7;0;165090;S;101
1308;2019-01-01;7;0;165090;S;101
1309;2019-01-01;7;0;165090;S;101
1310;2019-01-01;7;0;165090;S;101
1311;2019-01-01;7;0;165090;S;101
1312;2019-01-01;7;0;165090;S;101
1313;2019-01-01;7;0;165090;S;101
1314;2019-01-01;7;0;165090;S;101
1315;2019-01-01;7;0;165090;S;101
1316;2019-01-01;7;0;165090;S;101
1317;2019-01-01;7;0;165090;S;101
1318;2019-01-01;7;0;165090;S;101
1319;2019-01-01;7;0;165090;S;101
1320;2019-01-01;7;0;165090;S;101
1321;2019-01-01;7;0;165090;S;101
1322;2019-01-01;7;0;165090;S;101
1323;2019-01-01;7;0;165090;S;101
1324;2019-01-01;7;0;165090;S;101
1325;2019-01-01;7;0;165090;S;101
1326;2019-01-01;7;0;165090;S;101
1327;2019-01-01;7;0;165090;S;101
1328;2019-01-01;7;0;165090;S;101
1329;2019-01-01;7;0;165090;S;101
1330;2019-01-01;7;0;165090;S;101
1331;2019-01-01;7;0;165090;S;101
1332;2019-01-01;7;0;165090;S;101
1333;2019-01-01;7;0;165090;S;101
1334;2019-01-01;7;0;165090;S;101
1335;2019-01-01;7;0;165090;S;101
1336;2019-01-01;7;0;165090;S;101
1337;2019-01-01;7;0;165090;S;101
1338;2019-01-01;7;0;165090;S;101
1339;2019-01-01;7;0;165090;S;101
1340;2019-01-01;7;0;165090;S;101
1341;2019-01-01;7;0;165090;S;101
1342;2019-01-01;7;0;165090;S;101
1343;2019-01-01;7;0;165090;S;101
1344;2019-01-01;7;0;165090;S;101
1345;2019-01-01;7;0;165090;S;101
1346;2019-01-01;7;0;165090;S;101
1347;2019-01-01;7;0;165090;S;101
1348;2019-01-01;7;0;165090;S;101
1349;2019-01-01;7;0;165090;S;101
1350;2019-01-01;7;0;165090;S;101
1351;2019-01-01;7;0;165090;S;101
1352;2019-01-01;7;0;165090;S;101
1353;2019-01-01;7;0;165090;S;101
1354;2019-01-01;7;0;165090;S;101
1355;2019-01-01;7;0;165090;S;101
1356;2019-01-01;7;0;165090;S;101
1357;2019-01-01;7;0;165090;S;101
1358;2019-01-01;7;0;165090;S;101
1359;2019-01-01;7;0;165090;S;101
1360;2019-01-01;7;0;165090;S;101
1361;2019-01-01;7;0;165090;S;101
1362;2019-01-01;7;0;165090;S;101
1363;2019-01-01;7;0;165090;S;101
1364;2019-01-01;7;0;165090;S;101
1365;2019-01-01;7;0;165090;S;101
1366;2019-01-01;7;0;165090;S;101
1367;2019-01-01;7;0;165090;S;101
1368;2019-01-01;7;0;165090;S;101
1369;2019-01-01;7;0;165090;S;101
1370;2019-01-01;7;0;165090;S;101
1371;2019-01-01;7;0;165090;S;101
1372;2019-01-01;7;0;165090;S;101
1373;2019-01-01;7;0;165090;S;101
1374;2019-01-01;7;0;165090;S;101
1375;2019-01-01;7;0;165090;S;101
1376;2019-01-01;7;0;165090;S;101
1377;2019-01-01;7;0;165090;S;101
1378;2019-01-01;7;0;165090;S;101
1379;2019-01-01;7;0;165090;S;101
1380;2019-01-01;7;0;165090;S;101
1381;2019-01-01;7;0;165090;S;101
1382;2019-01-01;7;0;165090;S;101
1383;2019-01-01;7;0;165090;S;101
1384;2019-01-01;7;0;165090;S;101
1385;2019-01-01;7;0;165090;S;101
1386;2019-01-01;7;0;165090;S;101
1387;2019-01-01;7;0;165090;S;101
1388;2019-01-01;7;0;165090;S;101
1389;2019-01-01;7;0;165090;S;101
1390;2019-01-01;7;0;165090;S;101
1391;2019-01-01;7;0;165090;S;101
1392;2019-01-01;7;0;165090;S;101
1393;2019-01-01;7;0;165090;S;101
1394;2019-01-01;7;0;165090;S;101
1395;2019-01-01;7;0;165090;S;101
1396;2019-01-01;7;0;165090;S;101
1397;2019-01-01;7;0;165090;S;101
808;2019-01-01;7;0;165090;S;101
809;2019-01-01;7;0;165090;S;101
810;2019-01-01;7;0;165090;S;101
811;2019-01-01;7;0;165090;S;101
812;2019-01-01;7;0;165090;S;101
813;2019-01-01;7;0;165090;S;101
814;2019-01-01;7;0;165090;S;101
815;2019-01-01;7;0;165090;S;101
816;2019-01-01;7;0;165090;S;101
817;2019-01-01;7;0;165090;S;101
818;2019-01-01;7;0;165090;S;101
819;2019-01-01;7;0;165090;S;101
820;2019-01-01;7;0;165090;S;101
821;2019-01-01;7;0;165090;S;101
822;2019-01-01;7;0;165090;S;101
823;2019-01-01;7;0;165090;S;101
824;2019-01-01;7;0;165090;S;101
825;2019-01-01;7;0;165090;S;101
826;2019-01-01;7;0;165090;S;101
827;2019-01-01;7;0;165090;S;101
828;2019-01-01;7;0;165090;S;101
829;2019-01-01;7;0;165090;S;101
830;2019-01-01;7;0;165090;S;101
831;2019-01-01;7;0;165090;S;101
832;2019-01-01;7;0;165090;S;101
833;2019-01-01;7;0;165090;S;101
834;2019-01-01;7;0;165090;S;101
835;2019-01-01;7;0;165090;S;101
836;2019-01-01;7;0;165090;S;101
837;2019-01-01;7;0;165090;S;101
838;2019-01-01;7;0;165090;S;101
839;2019-01-01;7;0;165090;S;101
840;2019-01-01;7;0;165090;S;101
841;2019-01-01;7;0;165090;S;101
842;2019-01-01;7;0;165090;S;101
843;2019-01-01;7;0;165090;S;101
844;2019-01-01;7;0;165090;S;101
845;2019-01-01;7;0;165090;S;101
846;2019-01-01;7;0;165090;S;101
847;2019-01-01;7;0;165090;S;101
848;2019-01-01;7;0;165090;S;101
849;2019-01-01;7;0;165090;S;101
850;2019-01-01;7;0;165090;S;101
851;2019-01-01;7;0;165090;S;101
852;2019-01-01;7;0;165090;S;101
853;2019-01-01;7;0;165090;S;101
854;2019-01-01;7;0;165090;S;101
855;2019-01-01;7;0;165090;S;101
856;2019-01-01;7;0;165090;S;101
857;2019-01-01;7;0;165090;S;101
858;2019-01-01;7;0;165090;S;101
859;2019-01-01;7;0;165090;S;101
860;2019-01-01;7;0;165090;S;101
861;2019-01-01;7;0;165090;S;101
862;2019-01-01;7;0;165090;S;101
863;2019-01-01;7;0;165090;S;101
864;2019-01-01;7;0;165090;S;101
865;2019-01-01;7;0;165090;S;101
866;2019-01-01;7;0;165090;S;101
867;2019-01-01;7;0;165090;S;101
868;2019-01-01;7;0;165090;S;101
869;2019-01-01;7;0;165090;S;101
870;2019-01-01;7;0;165090;S;101
871;2019-01-01;7;0;165090;S;101
872;2019-01-01;7;0;165090;S;101
873;2019-01-01;7;0;165090;S;101
874;2019-01-01;7;0;165090;S;101
723;2019-01-01;7;0;198357;S;101
724;2019-01-01;7;0;198357;S;101
725;2019-01-01;7;0;198357;S;101
726;2019-01-01;7;0;198357;S;101
727;2019-01-01;7;0;198357;S;101
728;2019-01-01;7;0;198357;S;101
729;2019-01-01;7;0;198357;S;101
730;2019-01-01;7;0;198357;S;101
731;2019-01-01;7;0;198357;S;101
732;2019-01-01;7;0;198357;S;101
733;2019-01-01;7;0;198357;S;101
734;2019-01-01;7;0;198357;S;101
735;2019-01-01;7;0;198357;S;101
736;2019-01-01;7;0;198357;S;101
737;2019-01-01;7;0;198357;S;101
433;2019-01-01;7;0;226100;S;101
434;2019-01-01;7;0;226100;S;101
623;2019-01-01;7;0;631715;S;101
624;2019-01-01;7;0;631715;S;101
625;2019-01-01;7;0;631715;S;101
626;2019-01-01;7;0;631715;S;101
627;2019-01-01;7;0;631715;S;101
628;2019-01-01;7;0;631715;S;101
629;2019-01-01;7;0;631715;S;101
630;2019-01-01;7;0;631715;S;101
631;2019-01-01;7;0;631715;S;101
620;2019-01-01;7;0;226314;S;101
614;2019-01-01;7;0;226314;S;101
615;2019-01-01;7;0;226314;S;101
616;2019-01-01;7;0;226314;S;101
619;2019-01-01;7;0;226314;S;101
622;2019-01-01;7;0;631715;S;101
1398;2019-01-01;7;0;380649;S;101
1399;2019-01-01;7;0;380649;S;101
1400;2019-01-01;7;0;380649;S;101
1673;2019-01-01;7;0;696000;S;101
1676;2019-01-01;7;0;696000;S;101
1671;2019-01-01;7;0;696000;S;101
409;2019-01-01;7;0;587066;S;101
1405;2019-01-01;7;0;129582;S;101
1406;2019-01-01;7;0;129582;S;101
1407;2019-01-01;7;0;129582;S;101
1408;2019-01-01;7;0;129582;S;101
1409;2019-01-01;7;0;129582;S;101
1560;2019-01-01;7;0;13920;S;101
1561;2019-01-01;7;0;13920;S;101
1562;2019-01-01;7;0;13920;S;101
1563;2019-01-01;7;0;13920;S;101
1564;2019-01-01;7;0;13920;S;101
1565;2019-01-01;7;0;13920;S;101
633;2019-01-01;7;0;198357;S;101
634;2019-01-01;7;0;198357;S;101
635;2019-01-01;7;0;198357;S;101
636;2019-01-01;7;0;198357;S;101
637;2019-01-01;7;0;198357;S;101
638;2019-01-01;7;0;198357;S;101
639;2019-01-01;7;0;198357;S;101
640;2019-01-01;7;0;198357;S;101
641;2019-01-01;7;0;198357;S;101
642;2019-01-01;7;0;198357;S;101
643;2019-01-01;7;0;198357;S;101
644;2019-01-01;7;0;198357;S;101
645;2019-01-01;7;0;198357;S;101
646;2019-01-01;7;0;198357;S;101
647;2019-01-01;7;0;198357;S;101
648;2019-01-01;7;0;198357;S;101
649;2019-01-01;7;0;198357;S;101
650;2019-01-01;7;0;198357;S;101
651;2019-01-01;7;0;198357;S;101
652;2019-01-01;7;0;198357;S;101
653;2019-01-01;7;0;198357;S;101
654;2019-01-01;7;0;198357;S;101
655;2019-01-01;7;0;198357;S;101
656;2019-01-01;7;0;198357;S;101
657;2019-01-01;7;0;198357;S;101
658;2019-01-01;7;0;198357;S;101
659;2019-01-01;7;0;198357;S;101
660;2019-01-01;7;0;198357;S;101
661;2019-01-01;7;0;198357;S;101
662;2019-01-01;7;0;198357;S;101
663;2019-01-01;7;0;198357;S;101
664;2019-01-01;7;0;198357;S;101
665;2019-01-01;7;0;198357;S;101
666;2019-01-01;7;0;198357;S;101
667;2019-01-01;7;0;198357;S;101
668;2019-01-01;7;0;198357;S;101
669;2019-01-01;7;0;198357;S;101
670;2019-01-01;7;0;198357;S;101
671;2019-01-01;7;0;198357;S;101
672;2019-01-01;7;0;198357;S;101
673;2019-01-01;7;0;198357;S;101
674;2019-01-01;7;0;198357;S;101
675;2019-01-01;7;0;198357;S;101
676;2019-01-01;7;0;198357;S;101
677;2019-01-01;7;0;198357;S;101
678;2019-01-01;7;0;198357;S;101
679;2019-01-01;7;0;198357;S;101
680;2019-01-01;7;0;198357;S;101
681;2019-01-01;7;0;198357;S;101
682;2019-01-01;7;0;198357;S;101
683;2019-01-01;7;0;198357;S;101
684;2019-01-01;7;0;198357;S;101
685;2019-01-01;7;0;198357;S;101
686;2019-01-01;7;0;198357;S;101
687;2019-01-01;7;0;198357;S;101
688;2019-01-01;7;0;198357;S;101
689;2019-01-01;7;0;198357;S;101
690;2019-01-01;7;0;198357;S;101
691;2019-01-01;7;0;198357;S;101
692;2019-01-01;7;0;198357;S;101
693;2019-01-01;7;0;198357;S;101
694;2019-01-01;7;0;198357;S;101
695;2019-01-01;7;0;198357;S;101
696;2019-01-01;7;0;198357;S;101
697;2019-01-01;7;0;198357;S;101
698;2019-01-01;7;0;198357;S;101
699;2019-01-01;7;0;198357;S;101
700;2019-01-01;7;0;198357;S;101
701;2019-01-01;7;0;198357;S;101
702;2019-01-01;7;0;198357;S;101
703;2019-01-01;7;0;198357;S;101
704;2019-01-01;7;0;198357;S;101
705;2019-01-01;7;0;198357;S;101
706;2019-01-01;7;0;198357;S;101
707;2019-01-01;7;0;198357;S;101
708;2019-01-01;7;0;198357;S;101
709;2019-01-01;7;0;198357;S;101
710;2019-01-01;7;0;198357;S;101
711;2019-01-01;7;0;198357;S;101
712;2019-01-01;7;0;198357;S;101
713;2019-01-01;7;0;198357;S;101
714;2019-01-01;7;0;198357;S;101
715;2019-01-01;7;0;198357;S;101
716;2019-01-01;7;0;198357;S;101
717;2019-01-01;7;0;198357;S;101
718;2019-01-01;7;0;198357;S;101
719;2019-01-01;7;0;198357;S;101
720;2019-01-01;7;0;198357;S;101
721;2019-01-01;7;0;198357;S;101
722;2019-01-01;7;0;198357;S;101
1667;2019-01-01;7;0;495900;S;101
1668;2019-01-01;7;0;495900;S;101
1416;2019-01-01;7;0;145780;S;101
1417;2019-01-01;7;0;145780;S;101
1418;2019-01-01;7;0;145780;S;101
1419;2019-01-01;7;0;145780;S;101
1420;2019-01-01;7;0;145780;S;101
1421;2019-01-01;7;0;145780;S;101
1422;2019-01-01;7;0;145780;S;101
1423;2019-01-01;7;0;145780;S;101
1424;2019-01-01;7;0;145780;S;101
1425;2019-01-01;7;0;145780;S;101
1426;2019-01-01;7;0;145780;S;101
1427;2019-01-01;7;0;145780;S;101
1428;2019-01-01;7;0;145780;S;101
1429;2019-01-01;7;0;145780;S;101
1430;2019-01-01;7;0;145780;S;101
1431;2019-01-01;7;0;145780;S;101
1432;2019-01-01;7;0;145780;S;101
1433;2019-01-01;7;0;145780;S;101
1434;2019-01-01;7;0;145780;S;101
1435;2019-01-01;7;0;145780;S;101
1436;2019-01-01;7;0;145780;S;101
1437;2019-01-01;7;0;145780;S;101
1438;2019-01-01;7;0;145780;S;101
1439;2019-01-01;7;0;145780;S;101
1440;2019-01-01;7;0;13920;S;101
1441;2019-01-01;7;0;13920;S;101
1442;2019-01-01;7;0;13920;S;101
1443;2019-01-01;7;0;13920;S;101
1444;2019-01-01;7;0;13920;S;101
1445;2019-01-01;7;0;13920;S;101
1446;2019-01-01;7;0;13920;S;101
1447;2019-01-01;7;0;13920;S;101
1448;2019-01-01;7;0;13920;S;101
1449;2019-01-01;7;0;13920;S;101
1450;2019-01-01;7;0;13920;S;101
1451;2019-01-01;7;0;13920;S;101
1452;2019-01-01;7;0;13920;S;101
1453;2019-01-01;7;0;13920;S;101
1454;2019-01-01;7;0;13920;S;101
1455;2019-01-01;7;0;13920;S;101
1456;2019-01-01;7;0;13920;S;101
1457;2019-01-01;7;0;13920;S;101
1458;2019-01-01;7;0;13920;S;101
1459;2019-01-01;7;0;13920;S;101
1460;2019-01-01;7;0;13920;S;101
1461;2019-01-01;7;0;13920;S;101
1462;2019-01-01;7;0;13920;S;101
1463;2019-01-01;7;0;13920;S;101
1464;2019-01-01;7;0;13920;S;101
1465;2019-01-01;7;0;13920;S;101
1466;2019-01-01;7;0;13920;S;101
1467;2019-01-01;7;0;13920;S;101
1468;2019-01-01;7;0;13920;S;101
1469;2019-01-01;7;0;13920;S;101
1470;2019-01-01;7;0;13920;S;101
1471;2019-01-01;7;0;13920;S;101
1472;2019-01-01;7;0;13920;S;101
1473;2019-01-01;7;0;13920;S;101
1474;2019-01-01;7;0;13920;S;101
1475;2019-01-01;7;0;13920;S;101
1476;2019-01-01;7;0;13920;S;101
1477;2019-01-01;7;0;13920;S;101
1478;2019-01-01;7;0;13920;S;101
1479;2019-01-01;7;0;13920;S;101
1480;2019-01-01;7;0;13920;S;101
1481;2019-01-01;7;0;13920;S;101
1482;2019-01-01;7;0;13920;S;101
1483;2019-01-01;7;0;13920;S;101
1484;2019-01-01;7;0;13920;S;101
1485;2019-01-01;7;0;13920;S;101
1486;2019-01-01;7;0;13920;S;101
1487;2019-01-01;7;0;13920;S;101
1488;2019-01-01;7;0;13920;S;101
1489;2019-01-01;7;0;13920;S;101
1490;2019-01-01;7;0;13920;S;101
1491;2019-01-01;7;0;13920;S;101
1492;2019-01-01;7;0;13920;S;101
1493;2019-01-01;7;0;13920;S;101
1494;2019-01-01;7;0;13920;S;101
1495;2019-01-01;7;0;13920;S;101
1496;2019-01-01;7;0;13920;S;101
1497;2019-01-01;7;0;13920;S;101
1498;2019-01-01;7;0;13920;S;101
1499;2019-01-01;7;0;13920;S;101
1500;2019-01-01;7;0;13920;S;101
1501;2019-01-01;7;0;13920;S;101
1502;2019-01-01;7;0;13920;S;101
1503;2019-01-01;7;0;13920;S;101
1504;2019-01-01;7;0;13920;S;101
1505;2019-01-01;7;0;13920;S;101
1506;2019-01-01;7;0;13920;S;101
1507;2019-01-01;7;0;13920;S;101
1508;2019-01-01;7;0;13920;S;101
1509;2019-01-01;7;0;13920;S;101
1510;2019-01-01;7;0;13920;S;101
1511;2019-01-01;7;0;13920;S;101
1512;2019-01-01;7;0;13920;S;101
1513;2019-01-01;7;0;13920;S;101
1514;2019-01-01;7;0;13920;S;101
1515;2019-01-01;7;0;13920;S;101
1516;2019-01-01;7;0;13920;S;101
1517;2019-01-01;7;0;13920;S;101
1518;2019-01-01;7;0;13920;S;101
1519;2019-01-01;7;0;13920;S;101
1520;2019-01-01;7;0;13920;S;101
1521;2019-01-01;7;0;13920;S;101
1522;2019-01-01;7;0;13920;S;101
1523;2019-01-01;7;0;13920;S;101
1524;2019-01-01;7;0;13920;S;101
1525;2019-01-01;7;0;13920;S;101
1526;2019-01-01;7;0;13920;S;101
1527;2019-01-01;7;0;13920;S;101
1528;2019-01-01;7;0;13920;S;101
1529;2019-01-01;7;0;13920;S;101
1530;2019-01-01;7;0;13920;S;101
1531;2019-01-01;7;0;13920;S;101
1532;2019-01-01;7;0;13920;S;101
1533;2019-01-01;7;0;13920;S;101
1534;2019-01-01;7;0;13920;S;101
1535;2019-01-01;7;0;13920;S;101
1536;2019-01-01;7;0;13920;S;101
1537;2019-01-01;7;0;13920;S;101
1538;2019-01-01;7;0;13920;S;101
1539;2019-01-01;7;0;13920;S;101
1540;2019-01-01;7;0;13920;S;101
1541;2019-01-01;7;0;13920;S;101
1542;2019-01-01;7;0;13920;S;101
1543;2019-01-01;7;0;13920;S;101
1544;2019-01-01;7;0;13920;S;101
1545;2019-01-01;7;0;13920;S;101
1546;2019-01-01;7;0;13920;S;101
1547;2019-01-01;7;0;13920;S;101
1548;2019-01-01;7;0;13920;S;101
1549;2019-01-01;7;0;13920;S;101
1550;2019-01-01;7;0;13920;S;101
1551;2019-01-01;7;0;13920;S;101
1552;2019-01-01;7;0;13920;S;101
1553;2019-01-01;7;0;13920;S;101
1554;2019-01-01;7;0;13920;S;101
1555;2019-01-01;7;0;13920;S;101
1556;2019-01-01;7;0;13920;S;101
1557;2019-01-01;7;0;13920;S;101
1558;2019-01-01;7;0;13920;S;101
1559;2019-01-01;7;0;13920;S;101
1566;2019-01-01;7;0;13920;S;101
1567;2019-01-01;7;0;13920;S;101
1568;2019-01-01;7;0;13920;S;101
1569;2019-01-01;7;0;13920;S;101
1570;2019-01-01;7;0;13920;S;101
1571;2019-01-01;7;0;13920;S;101
1572;2019-01-01;7;0;13920;S;101
1573;2019-01-01;7;0;13920;S;101
1574;2019-01-01;7;0;13920;S;101
1575;2019-01-01;7;0;13920;S;101
1576;2019-01-01;7;0;13920;S;101
1577;2019-01-01;7;0;13920;S;101
1578;2019-01-01;7;0;13920;S;101
1579;2019-01-01;7;0;13920;S;101
1580;2019-01-01;7;0;13920;S;101
1581;2019-01-01;7;0;13920;S;101
1582;2019-01-01;7;0;13920;S;101
1583;2019-01-01;7;0;13920;S;101
1584;2019-01-01;7;0;13920;S;101
1585;2019-01-01;7;0;13920;S;101
1586;2019-01-01;7;0;13920;S;101
1587;2019-01-01;7;0;13920;S;101
1588;2019-01-01;7;0;13920;S;101
1589;2019-01-01;7;0;13920;S;101
1590;2019-01-01;7;0;13920;S;101
1591;2019-01-01;7;0;13920;S;101
1592;2019-01-01;7;0;13920;S;101
1593;2019-01-01;7;0;13920;S;101
1594;2019-01-01;7;0;13920;S;101
1595;2019-01-01;7;0;13920;S;101
1596;2019-01-01;7;0;13920;S;101
1597;2019-01-01;7;0;13920;S;101
1598;2019-01-01;7;0;13920;S;101
1599;2019-01-01;7;0;13920;S;101
1600;2019-01-01;7;0;13920;S;101
1601;2019-01-01;7;0;13920;S;101
1602;2019-01-01;7;0;13920;S;101
1603;2019-01-01;7;0;13920;S;101
1604;2019-01-01;7;0;13920;S;101
1605;2019-01-01;7;0;13920;S;101
1606;2019-01-01;7;0;13920;S;101
1607;2019-01-01;7;0;13920;S;101
1608;2019-01-01;7;0;13920;S;101
1609;2019-01-01;7;0;13920;S;101
1610;2019-01-01;7;0;13920;S;101
